Марка,Модель,Комплектация,Топливо,Объем двигателя,Лошадиные силы,КПП,Степени КПП,Привод,Смешанные расход,Расход в городе,Расход по трассе,Время до 100 км\ч,Год производства,Цена
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Respect),Бензин,1.5,107,Механика,5,Передний,7.3,5.6,6.7,10.7,2021,1 464 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Respect),Бензин,1.5,107,Механика,5,Передний,7.3,8.1,6.7,10.7,2021,1 479 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Respect Plus),Бензин,1.5,107,Механика,5,Передний,7.3,8.1,5.2,10.7,2021,1 466 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Respect Plus),Бензин,1.5,107,Механика,5,Передний,8,8.1,5.2,10.7,2021,1 491 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Respect Plus),Бензин,1.5,107,Механика,5,Передний,8,8.1,5.2,11.7,2021,1 303 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Respect Plus),Бензин,1.5,107,Автомат,5,Передний,8,8.1,5.2,11.7,2021,1 303 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Respect Plus),Бензин,1.5,107,Механика,5,Передний,8,9.3,5.2,11.7,2021,1 468 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Respect Plus),Бензин,1.5,107,Механика,5,Передний,8,9.3,5.2,11.7,2021,1 484 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Respect Plus),Бензин,1.5,107,Механика,5,Передний,5.3,9.3,5.2,12.1,2021,1 484 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Respect Plus),Бензин,1.5,107,Механика,5,Передний,5.3,9.3,5.2,12.1,2021,1 496 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Respect Plus),Бензин,1.5,107,Механика,5,Передний,5.3,9.3,5.9,12.1,2021,1 468 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Respect Plus),Бензин,1.5,107,Механика,5,Передний,5.3,10.1,5.9,12.1,2021,1 484 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Respect Plus),Бензин,1.5,107,Механика,5,Передний,5.3,10.1,5.9,12.1,2021,1 484 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Respect Plus),Бензин,1.5,107,Механика,5,Передний,5.3,10.1,5.9,12.1,2021,1 484 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Respect Plus),Бензин,1.5,107,Механика,5,Передний,7.3,10.1,5.9,12.1,2021,1 502 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Respect Plus),Бензин,1.5,106,Механика,5,Передний,7.3,10.1,5.9,13.9,2021,1 302 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Respect Plus),Бензин,1.5,106,Механика,5,Передний,7.3,5.6,6,11.7,2021,1 361 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Respect Plus),Бензин,1.5,106,Механика,5,Передний,7.3,5.6,6,11.7,2021,1 548 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Respect Plus),Бензин,1.5,106,Механика,5,Передний,7.3,5.6,6,11.7,2021,1 564 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Respect Plus),Бензин,1.5,106,Автомат,5,Передний,7.3,5.6,6,11.7,2021,1 564 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Respect Plus),Бензин,1.5,106,Механика,5,Передний,8,5.6,6,11.7,2021,1 579 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Respect Plus),Бензин,1.6,82 ,Механика,5,Передний,8,5.6,6,11.7,2021,1 610 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Respect Plus),Бензин,1.6,82 ,Автомат,5,Передний,8,5.6,6,11.7,2021,1 528 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Respect Plus),Бензин,1.6,82 ,Автомат,5,Передний,8,5.6,6,10.7,2021,1 393 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Respect Plus),Бензин,1.6,82 ,Механика,5,Передний,8,8.1,6,13.9,2021,1 544 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Respect Plus),Бензин,1.6,82 ,Механика,5,Передний,8,8.1,6,13.9,2021,1 544 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Respect Plus),Бензин,1.6,82 ,Механика,5,Передний,8,8.1,6,13.9,2021,1 544 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,82 ,Механика,5,Передний,5.3,8.1,6,13.9,2021,1 385 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,82 ,Механика,5,Передний,5.3,8.1,6,13.9,2021,1 351 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,82 ,Механика,5,Передний,5.3,8.1,6,13.9,2021,1 407 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,82 ,Механика,5,Передний,5.3,9.3,6,13.9,2021,1 578 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,113,Механика,5,Передний,5.3,9.3,6,13.9,2021,1 594 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,113,Механика,5,Передний,5.3,9.3,6,13.9,2021,1 594 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,113,Механика,5,Передний,6.7,9.3,6,13.9,2021,1 625 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,102,Механика,5,Передний,6.7,9.3,6,13.9,2021,1 425 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,82 ,Вариатор,5,Передний,6.7,9.3,6,13.9,2021,1 638 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,82 ,Вариатор,5,Передний,6.7,9.3,6,13.9,2021,1 654 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,102,Вариатор,5,Передний,6.7,9.2,6.2,13.9,2021,1 685 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,102,Вариатор,5,Передний,6.7,9.2,6.2,10.7,2021,1 352 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,82 ,Вариатор,5,Передний,7.2,9.2,6.2,11.7,2021,1 376 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,82 ,Вариатор,5,Передний,7.2,9.2,6.2,11.7,2021,1 558 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,82 ,Вариатор,5,Передний,7.2,9.2,6.2,11.7,2021,1 427 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,82 ,Вариатор,5,Передний,7.3,9.2,6.2,11.7,2021,1 432 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,82 ,Автомат,5,Передний,7.3,9.2,6.2,11.7,2021,1 654 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,82 ,Автомат,5,Передний,7.3,9.2,6.2,11.7,2021,1 427 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,82 ,Автомат,5,Передний,5.3,9.2,6.2,11.7,2021,1 685 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,82 ,Автомат,5,Передний,5.3,9.2,6.2,11.7,2021,1 450 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,82 ,Автомат,5,Передний,5.3,9.2,6.2,11.7,2021,1 457 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,82 ,Механика,5,Передний,5.3,9.2,6.1,11.7,2021,1 668 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,113,Механика,5,Передний,5.3,9.2,6.1,11.9,2021,1 457 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,113,Механика,5,Передний,6.7,9.2,6.1,11.9,2021,1 488 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,113,Механика,5,Передний,6.7,9.3,6.2,11.9,2021,1 744 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,113,Механика,5,Передний,6.7,9.3,6.2,11.9,2021,1 744 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,113,Автомат,5,Передний,6.7,9.3,6.2,11.9,2021,1 775 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,113,Автомат,5,Передний,6.7,9.3,6.2,11.9,2021,1 437 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,113,Автомат,5,Передний,7.2,9.3,6.2,11.9,2021,1 443 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,113,Автомат,5,Передний,7.2,9.3,6.2,11.9,2021,1 658 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,113,Вариатор,5,Передний,7.2,9.3,6.2,11.9,2021,1 447 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,102,Вариатор,5,Передний,7.2,9.3,6.2,13.9,2021,1 674 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,102,Вариатор,5,Передний,7.2,9.3,6.2,13.9,2021,1 674 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,102,Вариатор,5,Передний,8,9.3,6.2,13.9,2021,1 490 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,102,Вариатор,5,Передний,8,9.3,6.2,13.9,2021,1 460 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,102,Вариатор,5,Передний,8,8.9,6.2,13.9,2021,1 491 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,113,Вариатор,5,Передний,8,8.9,6.1,10.7,2021,1 467 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,113,Механика,5,Передний,8,9.4,6.1,10.7,2021,1 465 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,113,Автомат,5,Передний,5.3,9.3,6.1,10.7,2021,1 482 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,113,Автомат,5,Передний,5.3,9.3,6.1,11.7,2021,1 704 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,113,Автомат,5,Передний,5.3,9.3,6.1,11.7,2021,1 704 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,102,Автомат,5,Передний,5.3,9.3,6.1,11.7,2021,1 638 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,102,Автомат,5,Передний,5.3,9.3,6.1,11.7,2021,1 654 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,102,Автомат,5,Передний,5.3,9.3,6.1,11.7,2021,1 654 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,102,Автомат,5,Передний,5.3,9.3,6.1,11.9,2021,1 654 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,113,Механика,5,Передний,5.3,9.3,6.1,11.9,2021,1 654 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,113,Механика,5,Передний,6.7,9.3,6.1,11.9,2021,1 527 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,113,Механика,5,Передний,6.7,9.3,6.1,11.9,2021,1 764 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,113,Механика,5,Передний,6.7,9.3,6.1,11.9,2021,1 542 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,113,Механика,5,Передний,6.7,9.3,6.1,11.9,2021,1 542 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,113,Механика,5,Передний,6.7,8.9,6.1,12.1,2021,1 772 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,113,Механика,5,Передний,6.7,8.9,6.1,12.1,2021,1 778 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,82 ,Механика,6,Передний,7.2,8.9,6.1,12.1,2021,1 192 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,102,Механика,6,Передний,7.2,8.9,6.1,12.1,2021,1 262 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,102,Механика,6,Передний,7.2,8.9,6.1,12.1,2021,1 278 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,102,Механика,6,Передний,7.2,8.9,5.6,12.1,2021,1 278 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Status),Бензин,1.6,102,Механика,6,Передний,7.2,9.4,5.6,12.1,2021,1 278 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Exclusive),Бензин,1.6,102,Механика,6,Передний,7.2,9.4,5.6,12.1,2021,1 297 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Exclusive),Бензин,1.6,102,Механика,6,Передний,7.2,9.4,5.6,12.1,2021,1 304 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Exclusive),Бензин,1.6,102,Механика,6,Передний,7.2,9.4,5.6,12.1,2021,1 323 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Exclusive),Бензин,1.6,113,Механика,6,Передний,7.2,9.4,5.6,12.1,2021,1 295 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Exclusive),Бензин,1.6,82 ,Автомат,6,Передний,7.2,9.4,5.6,12.1,2021,1 311 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Exclusive),Бензин,1.6,82 ,Автомат,6,Передний,7.2,9.4,5.6,13.1,2021,1 292 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Exclusive),Бензин,1.6,82 ,Автомат,6,Передний,7.2,9.4,5.6,13.1,2021,1 318 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Exclusive),Бензин,1.6,82 ,Автомат,6,Передний,7.2,9.4,5.6,13.1,2021,1 317 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Exclusive),Бензин,1.6,82 ,Автомат,6,Передний,7.2,8.9,5.6,13.1,2021,1 333 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Exclusive),Бензин,1.6,82 ,Автомат,6,Передний,7.2,8.9,5.6,13.1,2021,1 333 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Exclusive),Бензин,1.6,82 ,Автомат,6,Передний,7.2,9.4,5.6,13.1,2021,1 333 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Exclusive),Бензин,1.6,82 ,Автомат,6,Передний,7.2,9.4,5.6,10.9,2021,1 336 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Exclusive),Бензин,1.6,82 ,Автомат,6,Передний,7.2,9.2,5.6,10.9,2021,1 336 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (Exclusive),Бензин,1.6,82 ,Автомат,6,Передний,7.2,9.2,5.6,10.9,2021,1 352 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (R-line),Бензин,1.6,82 ,Вариатор,6,Передний,7.2,9.2,5.7,10.9,2021,1 352 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (R-line),Бензин,1.6,82 ,Вариатор,6,Передний,7.2,9.2,5.7,10.9,2021,1 331 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (R-line),Бензин,1.6,82 ,Вариатор,6,Передний,7.1,9.2,5.7,13.3,2021,1 366 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (R-line),Бензин,1.6,82 ,Вариатор,6,Передний,7.1,9.2,5.7,13.3,2021,1 382 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (R-line),Бензин,1.6,113,Вариатор,6,Передний,7.1,9.2,5.7,13.3,2021,1 443 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (R-line),Бензин,1.6,102,Вариатор,6,Передний,7.1,9.2,5.7,13.3,2021,1 483 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (R-line),Бензин,1.6,102,Вариатор,6,Передний,7.1,9.2,5.7,13.3,2021,1 421 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (R-line),Бензин,1.6,102,Вариатор,6,Передний,7.1,9.2,5.7,13.3,2021,1 437 000
Volkswagen,Tiguan,Volkswagen Новый Tiguan Внедорожник (R-line),Бензин,1.6,102,Вариатор,6,Передний,7.1,9.2,5.7,13.1,2021,1 437 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Respect),Бензин,1.6,102,Механика,6,Передний,7.1,9.2,5.7,13.1,2021,1 437 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Respect),Бензин,1.6,102,Механика,6,Передний,7.1,9.2,5.7,13.1,2021,1 437 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Respect),Бензин,1.6,102,Механика,6,Передний,7.1,9.2,5.7,13.1,2021,1 437 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Respect),Бензин,1.6,102,Механика,6,Передний,7.1,9.2,6.4,13.1,2021,1 437 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Respect),Бензин,1.6,102,Механика,6,Передний,7.1,9.2,6.4,13.1,2021,1 437 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Respect),Бензин,1.6,102,Механика,6,Передний,7.1,9,6.4,10.9,2021,1 483 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Respect),Бензин,1.6,113,Механика,6,Передний,7.4,9,6.4,10.9,2021,1 483 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Respect),Бензин,1.6,113,Механика,6,Передний,7.1,9,6.4,10.9,2021,1 456 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Respect),Бензин,1.6,113,Автомат,6,Передний,7.1,9,5.7,10.9,2021,1 531 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Respect),Бензин,1.6,113,Автомат,6,Передний,7.1,9,5.7,10.9,2021,1 547 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Respect),Бензин,1.6,113,Автомат,6,Передний,7.1,9,5.7,10.9,2021,1 547 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Respect),Бензин,1.6,113,Автомат,6,Передний,7.1,9,5.7,10.9,2021,1 547 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Respect),Бензин,1.6,113,Автомат,6,Передний,7.1,9,5.7,13.3,2021,1 547 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Respect),Бензин,1.6,113,Вариатор,6,Передний,7.1,9,5.7,13.3,2021,1 562 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,113,Вариатор,5,Передний,7.1,9,5.7,13.3,2021,1 611 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,82 ,Вариатор,5,Передний,7.1,9,5.7,13.3,2021,1 627 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,82 ,Вариатор,5,Передний,7.1,9,6.4,13.3,2021,1 627 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,82 ,Вариатор,6,Передний,7.1,9.9,6.4,13.3,2021,1 627 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,82 ,Вариатор,6,Передний,7.1,9.9,6.4,10.7,2021,1 627 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,82 ,Механика,6,Передний,7.1,9.9,6.4,10.7,2021,1 616 500
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,113,Механика,6,Передний,7.1,9.9,6.4,10.7,2021,1 631 500
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,113,Механика,6,Передний,7.1,9.9,6.4,10.7,2021,1 654 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,113,Механика,6,Передний,7.1,9,6.4,10.7,2021,1 650 500
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,102,Механика,6,Передний,7.1,9,6.4,10.7,2021,1 640 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,102,Механика,6,Передний,7.1,9,6.4,10.4,2021,1 623 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,102,Механика,6,Передний,7.4,9,6,10.4,2021,1 707 100
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,102,Механика,6,Передний,7.4,9,6,10.4,2021,1 703 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,102,Механика,6,Передний,7.4,9,6,13.1,2021,1 287 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,113,Механика,6,Передний,7.4,9,6.1,13.1,2021,1 305 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,113,Механика,6,Передний,7.4,9,6.1,13.1,2021,1 341 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,113,Механика,5,Передний,7.4,9.9,6.1,13.3,2021,1 357 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,113,Механика,5,Передний,7.4,9.9,6.1,13.3,2021,1 357 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,113,Механика,5,Передний,7.4,9.9,6.1,13.3,2021,1 388 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,113,Механика,5,Передний,7.4,9.9,6,13.3,2021,1 388 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,114,Механика,5,Передний,7.1,9.9,6,13.3,2021,1 388 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,114,Механика,6,Передний,7.1,9.9,6.1,10.7,2021,1 388 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,114,Механика,6,Передний,7.4,9.9,6.1,10.7,2021,1 388 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,114,Механика,6,Передний,7.4,9.9,6.1,10.7,2021,1 388 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,114,Механика,6,Передний,7.1,9.9,6.1,10.7,2021,1 403 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,114,Механика,6,Передний,7.1,9.1,6.3,10.7,2021,1 419 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,114,Механика,6,Передний,7.1,9.1,7.3,10.4,2021,1 419 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,114,Механика,6,Передний,7.1,9.1,4.8,10.4,2021,1 372 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,114,Механика,6,Передний,7.1,9.1,4.8,10.4,2021,1 372 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,114,Механика,6,Передний,7.1,9.1,4.6,10.4,2021,1 396 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,114,Механика,6,Передний,7.1,9.1,4.6,10.4,2021,1 412 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,114,Механика,6,Передний,7.1,9.1,4.6,10.9,2021,1 412 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,117,Механика,6,Полный,7.1,9.1,4.6,10.9,2021,1 412 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,117,Механика,6,Полный,7.1,9.1,4.6,10.9,2021,1 412 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.6,117,Механика,6,Полный,7.1,9.1,4.6,10.9,2021,1 427 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Дизель,1.6,117,Механика,6,Полный,7.1,9.1,4.6,10.9,2021,1 443 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Дизель,1.6,117,Механика,6,Полный,7.1,9.1,4.6,13.3,2021,1 445 200
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Дизель,1.6,117,Механика,6,Полный,7.1,9.1,4.6,13.3,2021,1 474 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Дизель,2.0,143,Механика,6,Полный,7.1,9.1,4.6,13.3,2021,1 427 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Дизель,2.0,143,Механика,6,Полный,7.1,9.7,4.6,13.3,2021,1 458 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Дизель,2.0,143,Механика,5,Полный,6.9,9.6,4.6,13.3,2021,1 472 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,2.0,143,Механика,5,Полный,6.9,8,4.6,13.3,2021,1 451 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,2.0,143,Механика,5,Полный,6.9,8,4.6,13.3,2021,1 468 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.5,109,Механика,5,Полный,6.9,7.8,4.6,13.3,2021,1 548 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.5,109,Механика,5,Полный,6.9,7.8,4.6,10.7,2021,1 432 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.5,109,Механика,5,Полный,6.9,7.8,4.6,10.7,2021,1 497 000
Volkswagen,Touareg,Volkswagen Touareg Внедорожник (Business),Бензин,1.5,109,Механика,5,Полный,6.9,7.8,4.6,10.7,2021,1 513 000
